session,event_order,sender,receiver,sender_dialog
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Oleg,question
2115,NA,Oleg,Saleh,question
2115,NA,Saleh,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,disruption
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Saleh,disruption
2115,NA,Saleh,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Ashley,backchannel
2115,NA,Ashley,Saleh,question
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,floor-grabber
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Saleh,disruption
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Saleh,question
2115,NA,Saleh,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Saleh,question
2115,NA,Saleh,Vika,question
2115,NA,Vika,Oleg,floor-grabber
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Saleh,question
2115,NA,Saleh,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,backchannel
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Saleh,question
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,floor-grabber
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Oleg,backchannel
2115,NA,Oleg,Ashley,disruption
2115,NA,Ashley,Vika,floor-grabber
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,disruption
2115,NA,Vika,Will,floor-grabber
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Vika,floor-grabber
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,disruption
2115,NA,Vika,Ashley,floor-grabber
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Vika,disruption
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,disruption
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Vika,floor-grabber
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,floor-grabber
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Will,floor-grabber
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Saleh,question
2115,NA,Saleh,Will,statement
2115,NA,Will,Vika,floor-grabber
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,question
2115,NA,Will,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,disruption
2115,NA,Oleg,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,backchannel
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,floor-grabber
2115,NA,Vika,Will,question
2115,NA,Will,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Will,floor-grabber
2115,NA,Will,Vika,floor-grabber
2115,NA,Vika,Will,question
2115,NA,Will,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Ashley,floor-grabber
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,backchannel
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,backchannel
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Saleh,backchannel
2115,NA,Saleh,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,disruption
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Oleg,statement
2115,NA,Oleg,Will,disruption
2115,NA,Will,Ashley,question
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Oleg,backchannel
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,floor-grabber
2115,NA,Ashley,Will,backchannel
2115,NA,Will,Oleg,floor-grabber
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,disruption
2115,NA,Will,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,backchannel
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Vika,floor-grabber
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,backchannel
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Will,backchannel
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,backchannel
2115,NA,Ashley,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,floor-grabber
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Ashley,statement
2115,NA,Ashley,Vika,disruption
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,question
2115,NA,Oleg,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Will,backchannel
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Ashley,floor-grabber
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Saleh,floor-grabber
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,backchannel
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Ashley,backchannel
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,disruption
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Vika,question
2115,NA,Vika,Saleh,backchannel
2115,NA,Saleh,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Vika,backchannel
2115,NA,Vika,Will,statement
2115,NA,Will,Oleg,disruption
2115,NA,Oleg,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,question
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Will,question
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,question
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Ashley,disruption
2115,NA,Ashley,Will,backchannel
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Will,question
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Vika,backchannel
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,question
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,question
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,floor-grabber
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Oleg,floor-grabber
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Will,floor-grabber
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,floor-grabber
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Oleg,backchannel
2115,NA,Oleg,Will,question
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Oleg,question
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,backchannel
2115,NA,Vika,Ashley,backchannel
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Will,question
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,question
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,disruption
2115,NA,Vika,Oleg,disruption
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,floor-grabber
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,backchannel
2115,NA,Oleg,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Vika,statement
2115,NA,Vika,Ashley,backchannel
2115,NA,Ashley,Will,statement
2115,NA,Will,Will,statement
2115,NA,Will,Vika,backchannel
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Will,statement
2115,NA,Will,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Ashley,statement
2115,NA,Ashley,Ashley,backchannel
2115,NA,Ashley,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,question
2115,NA,Will,Vika,statement
2115,NA,Vika,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,floor-grabber
2115,NA,Will,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,question
2115,NA,Vika,Vika,question
2115,NA,Vika,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Ashley,disruption
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Will,statement
2115,NA,Will,Ashley,statement
2115,NA,Ashley,Vika,question
2115,NA,Vika,Will,statement
2115,NA,Will,Vika,statement
2115,NA,Vika,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Vika,question
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,floor-grabber
2115,NA,Oleg,Ashley,floor-grabber
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,backchannel
2115,NA,Oleg,Ashley,disruption
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,question
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Saleh,statement
2115,NA,Saleh,Ashley,question
2115,NA,Ashley,Vika,statement
2115,NA,Vika,Saleh,question
2115,NA,Saleh,Vika,statement
2115,NA,Vika,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,question
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Oleg,statement
2115,NA,Oleg,Vika,statement
2115,NA,Vika,Oleg,statement
2115,NA,Oleg,Ashley,statement
2115,NA,Ashley,Saleh,statement
2115,NA,Saleh,Oleg,statement
2116,NA,Will,Vika,disruption
2116,NA,Vika,Ashley,statement
2116,NA,Ashley,Vika,disruption
2116,NA,Vika,Ashley,statement
2116,NA,Ashley,Vika,disruption
2116,NA,Vika,Saleh,question
2116,NA,Saleh,Oleg,statement
2116,NA,Oleg,Ashley,question
2116,NA,Ashley,Ashley,question
2116,NA,Ashley,Vika,statement
2116,NA,Vika,Ashley,statement
2116,NA,Ashley,Ashley,statement
2116,NA,Ashley,All,statement
2116,NA,Will,Vika,statement
2116,NA,Vika,Ashley,question
2116,NA,Ashley,Will,statement
2116,NA,Will,Ashley,question
2116,NA,Ashley,Vika,statement
2116,NA,Vika,Saleh,question
2116,NA,Saleh,Vika,statement
2116,NA,Vika,Will,question
2116,NA,Will,Vika,statement
2116,NA,Vika,Saleh,question
2116,NA,Saleh,Oleg,question
2116,NA,Oleg,Ashley,statement
2116,NA,Ashley,Vika,statement
2116,NA,Vika,Ashley,statement
2116,NA,Ashley,Will,statement
2116,NA,Will,Vika,disruption
2116,NA,Vika,Ashley,question
2116,NA,Ashley,Vika,floor-grabber
2116,NA,Vika,Vika,statement
2116,NA,Vika,Will,question
2116,NA,Will,Vika,statement
2116,NA,Vika,Saleh,statement
2116,NA,Saleh,Ashley,question
