session,sender,receiver,sender_dialog
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Will,question
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Oleg,question
2109,Oleg,Vika,backchannel
2109,Vika,Oleg,statement
2109,Oleg,Will,floor-grabber
2109,Will,Will,statement
2109,Will,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Oleg,disruption
2109,Oleg,Ashley,question
2109,Ashley,Will,statement
2109,Will,Saleh,question
2109,Saleh,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,question
2109,Will,Vika,question
2109,Vika,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,floor-grabber
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,question
2109,Ashley,Vika,backchannel
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,question
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,question
2109,Saleh,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,question
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Will,question
2109,Will,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Vika,backchannel
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Oleg,question
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Will,question
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Will,statement
2109,Will,Saleh,question
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,backchannel
2109,Vika,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Ashley,question
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Saleh,backchannel
2109,Saleh,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,backchannel
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Saleh,question
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Will,floor-grabber
2109,Will,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Saleh,question
2109,Saleh,Ashley,question
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Oleg,disruption
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Saleh,statement
2109,Saleh,Vika,question
2109,Vika,Ashley,disruption
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,question
2109,Saleh,Will,floor-grabber
2109,Will,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,floor-grabber
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,disruption
2109,Will,Vika,statement
2109,Vika,Saleh,backchannel
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,backchannel
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Vika,statement
2109,Vika,Oleg,backchannel
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Saleh,question
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Will,question
2109,Will,Oleg,question
2109,Oleg,Will,question
2109,Will,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Will,question
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Will,backchannel
2109,Will,Saleh,statement
2109,Saleh,Will,floor-grabber
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Saleh,question
2109,Saleh,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,backchannel
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Oleg,question
2109,Oleg,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,question
2109,Oleg,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Oleg,backchannel
2109,Oleg,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Will,backchannel
2109,Will,Vika,backchannel
2109,Vika,Will,question
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Will,question
2109,Will,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,floor-grabber
2109,Ashley,Will,question
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,backchannel
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,backchannel
2109,Ashley,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,backchannel
2109,Oleg,Ashley,statement
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Oleg,backchannel
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Will,statement
2109,Will,Ashley,question
2109,Ashley,Saleh,statement
2109,Saleh,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,question
2109,Will,Ashley,question
2109,Ashley,Will,question
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,floor-grabber
2109,Vika,Oleg,floor-grabber
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Oleg,question
2109,Oleg,Ashley,floor-grabber
2109,Ashley,Ashley,floor-grabber
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Saleh,question
2109,Saleh,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Vika,question
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Saleh,backchannel
2109,Saleh,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,backchannel
2109,Will,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Will,backchannel
2109,Will,Oleg,backchannel
2109,Oleg,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Oleg,backchannel
2109,Oleg,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Will,backchannel
2109,Will,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Oleg,backchannel
2109,Oleg,Ashley,question
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,question
2109,Oleg,Saleh,statement
2109,Saleh,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,question
2109,Will,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,question
2109,Will,Vika,question
2109,Vika,Will,question
2109,Will,Saleh,statement
2109,Saleh,Vika,question
2109,Vika,Will,question
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,backchannel
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Vika,question
2109,Vika,Oleg,backchannel
2109,Oleg,Ashley,question
2109,Ashley,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Ashley,backchannel
2109,Ashley,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Will,question
2109,Will,Vika,question
2109,Vika,Oleg,question
2109,Oleg,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Saleh,backchannel
2109,Saleh,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Oleg,backchannel
2109,Oleg,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Saleh,statement
2109,Saleh,Ashley,question
2109,Ashley,Oleg,question
2109,Oleg,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,question
2109,Will,Will,statement
2109,Will,Saleh,question
2109,Saleh,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Saleh,backchannel
2109,Saleh,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Oleg,backchannel
2109,Oleg,Ashley,question
2109,Ashley,Saleh,backchannel
2109,Saleh,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,question
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Vika,question
2109,Vika,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Oleg,question
2109,Oleg,Ashley,question
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Vika,statement
2109,Vika,Will,question
2109,Will,Saleh,statement
2109,Saleh,Saleh,statement
2109,Saleh,Vika,statement
2109,Vika,Will,question
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Vika,question
2109,Vika,Will,statement
2109,Will,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Saleh,statement
2109,Saleh,Vika,backchannel
2109,Vika,Ashley,backchannel
2109,Ashley,Oleg,statement
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,question
2109,Will,Vika,statement
2109,Vika,Oleg,statement
2109,Oleg,Ashley,question
2109,Ashley,Saleh,statement
2109,Saleh,Oleg,question
2109,Oleg,Saleh,question
2109,Saleh,Ashley,statement
2109,Ashley,Saleh,statement
2109,Saleh,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,question
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Vika,statement
2109,Vika,Saleh,question
2109,Saleh,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Oleg,statement
2109,Oleg,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,question
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Will,statement
2109,Will,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Will,backchannel
